rank,model,status,seconds,auroc,auprc,brier_score,accuracy,sensitivity,specificity,ppv,npv,f1,threshold,tp,tn,fp,fn,se,z_vs_baseline,p_one_tailed
354,catboost_n200_d5_lr0.1,ok,2.94,0.8712521055586749,0.6404701416534045,0.1067385662511071,0.8670360110803325,0.4744525547445255,0.958974358974359,0.7303370786516854,0.8862559241706162,0.5752212389380531,0.5,65.0,561.0,24.0,72.0,0.020091759613931268,2.0287706509045185,0.021240827971402698
355,catboost_n500_d5_lr0.1,ok,7.13,0.8710836608646828,0.6344168453307971,0.1112445108799191,0.868421052631579,0.4963503649635036,0.9555555555555556,0.723404255319149,0.8901273885350318,0.5887445887445888,0.5,68.0,559.0,26.0,69.0,0.020102602422677966,2.022847958646096,0.02154441269649776
356,xgboost_n300_d11_lr0.2,ok,1.73,0.8710649447875726,0.6177598735773568,0.1170107478727668,0.8518005540166205,0.4963503649635036,0.935042735042735,0.6415094339622641,0.887987012987013,0.5596707818930041,0.5,68.0,547.0,38.0,69.0,0.02010380643380863,2.0221900720026116,0.021578359767655653
357,adaboost_n200_lr1.0,ok,4.5,0.8709776030943914,0.6167479422995561,0.1999199092859266,0.8670360110803325,0.5693430656934306,0.9367521367521368,0.6782608695652174,0.9028006589785832,0.6190476190476191,0.5,78.0,548.0,37.0,59.0,0.020109423182932306,2.01912043700512,0.02173735159310697
358,xgboost_n100_d7_lr0.2,ok,0.94,0.870940170940171,0.6176866730291162,0.1156255148505493,0.8490304709141274,0.4744525547445255,0.9367521367521368,0.6372549019607843,0.8838709677419355,0.5439330543933054,0.5,65.0,548.0,37.0,72.0,0.02011182936855059,2.0178051324662443,0.021805780078292147
359,rf_n100_d5_None,ok,1.45,0.8709152161706907,0.6443833388558217,0.1075664398350264,0.8448753462603878,0.218978102189781,0.9914529914529916,0.8571428571428571,0.8442503639010189,0.3488372093023256,0.5,30.0,580.0,5.0,107.0,0.020113433161590047,2.0169283471672093,0.021851495670830445
360,xgboost_n800_d11_lr0.01,ok,9.95,0.8707654875538088,0.6452787875264236,0.1041013806602394,0.8587257617728532,0.4525547445255474,0.953846153846154,0.6966292134831461,0.8815165876777251,0.5486725663716814,0.5,62.0,558.0,27.0,75.0,0.02012305036760409,2.011669052102302,0.022127417512556202
361,xgboost_n500_d11_lr0.2,ok,2.17,0.8707031006301079,0.6141248618411536,0.1185819890091553,0.8490304709141274,0.4817518248175182,0.935042735042735,0.6346153846153846,0.8851132686084142,0.5477178423236515,0.5,66.0,547.0,38.0,71.0,0.02012705472967151,2.0094783953446567,0.022243211818570807
362,rf_n500_d10_None,ok,5.91,0.870640713706407,0.6563198239416121,0.1045033056452551,0.8601108033240997,0.3357664233576642,0.9829059829059827,0.8214285714285714,0.8633633633633634,0.4766839378238341,0.5,46.0,575.0,10.0,91.0,0.020131057441898425,2.0072881594568144,0.022359494589712647
363,xgboost_n200_d7_lr0.2,ok,1.3,0.8703038243184228,0.6069604518782302,0.1187392110828202,0.8490304709141274,0.4744525547445255,0.9367521367521368,0.6372549019607843,0.8838709677419355,0.5439330543933054,0.5,65.0,548.0,37.0,72.0,0.02015264361918315,1.9954681462220583,0.022995922478414532
364,catboost_n800_d4_lr0.2,ok,7.37,0.8702601534718324,0.6386015167311824,0.1171571095805064,0.8628808864265928,0.5182481751824818,0.9435897435897436,0.6826923076923077,0.8932038834951457,0.5892116182572614,0.5,71.0,552.0,33.0,66.0,0.020155438314734354,1.993936817921189,0.023079479857463836
365,xgboost_n800_d9_lr0.01,ok,9.95,0.8701291409320606,0.6458942329889232,0.1038807307344383,0.8587257617728532,0.4598540145985401,0.952136752136752,0.6923076923076923,0.8827258320126783,0.5526315789473685,0.5,63.0,557.0,28.0,74.0,0.0201638175719408,1.9893440640864815,0.02333161956733909
366,catboost_n100_d6_lr0.2,ok,2.31,0.8700293218541394,0.6549398278318432,0.1074195258615848,0.8614958448753463,0.4306569343065693,0.9623931623931624,0.7283950617283951,0.8783151326053042,0.5412844036697247,0.5,59.0,563.0,22.0,78.0,0.020170196909699033,1.9858460612890054,0.023525209729793106
367,xgboost_n100_d5_lr0.05,ok,1.14,0.8699045480067378,0.642653574693804,0.1015792971863356,0.8614958448753463,0.4452554744525547,0.958974358974359,0.7176470588235294,0.880690737833595,0.5495495495495496,0.5,61.0,561.0,24.0,76.0,0.02017816517969983,1.9814750618100077,0.023769011668029583
368,rf_n800_d10_None,ok,10.49,0.8698858319296277,0.6552733641454614,0.1047737995093422,0.8587257617728532,0.3430656934306569,0.9794871794871794,0.7966101694915254,0.8642533936651584,0.4795918367346938,0.5,47.0,573.0,12.0,90.0,0.020179359854993906,1.9808195558971469,0.023805756460459127
369,xgboost_n500_d7_lr0.2,ok,2.24,0.8698047289288166,0.6029185496423246,0.1213398164091423,0.8490304709141274,0.4744525547445255,0.9367521367521368,0.6372549019607843,0.8838709677419355,0.5439330543933054,0.5,65.0,548.0,37.0,72.0,0.020184535078629006,1.9779794640383401,0.02396551170346073
370,xgboost_n800_d11_lr0.2,ok,2.42,0.869754819389856,0.6122983552121832,0.1192635626864135,0.8490304709141274,0.4890510948905109,0.9333333333333332,0.6320754716981132,0.8863636363636364,0.551440329218107,0.5,67.0,546.0,39.0,70.0,0.02018771845705586,1.9762320653611516,0.024064249885920597
371,rf_n200_d10_None,ok,2.75,0.8697173872356355,0.6512383134283316,0.1046371883010953,0.8490304709141274,0.3138686131386861,0.9743589743589745,0.7413793103448276,0.858433734939759,0.441025641025641,0.5,43.0,570.0,15.0,94.0,0.020190105303939943,1.9749216913267669,0.02413851769272657
372,catboost_n300_d5_lr0.001,ok,4.48,0.8692682013849898,0.6370406853009574,0.1766573353223677,0.8296398891966759,0.1094890510948905,0.9982905982905984,0.9375,0.8271954674220963,0.196078431372549,0.5,15.0,584.0,1.0,122.0,0.02021870161505856,1.959208878614299,0.02504416488786876
373,rf_n200_d20_balanced,ok,2.79,0.8692494853078795,0.5927927591171656,0.1139246136764268,0.8518005540166205,0.5766423357664233,0.9162393162393162,0.6171875,0.9023569023569024,0.5962264150943396,0.5,79.0,536.0,49.0,58.0,0.020219891293849056,1.9585546450123752,0.025082482786575433
374,adaboost_n50_lr1.0,ok,1.19,0.8692182918460291,0.6172888374335223,0.1728892217933808,0.8642659279778393,0.5547445255474452,0.9367521367521368,0.672566371681416,0.8998357963875205,0.608,0.5,76.0,548.0,37.0,61.0,0.020221873766252972,1.9574643385364507,0.02514645028571927
375,rf_n200_dNone_balanced,ok,2.94,0.8692058144612889,0.5925999979248231,0.1139324099722991,0.8518005540166205,0.5766423357664233,0.9162393162393162,0.6171875,0.9023569023569024,0.5962264150943396,0.5,79.0,536.0,49.0,58.0,0.020222666641283082,1.9570282449407939,0.025172073835840303
376,rf_n200_d30_balanced,ok,2.88,0.8692058144612889,0.5925999979248231,0.1139324099722991,0.8518005540166205,0.5766423357664233,0.9162393162393162,0.6171875,0.9023569023569024,0.5962264150943396,0.5,79.0,536.0,49.0,58.0,0.020222666641283082,1.9570282449407939,0.025172073835840303
377,catboost_n300_d5_lr0.1,ok,4.36,0.8690623245367771,0.634704091795583,0.1094036733724909,0.8656509695290858,0.4817518248175182,0.9555555555555556,0.717391304347826,0.8873015873015873,0.5764192139737991,0.5,66.0,559.0,26.0,71.0,0.020231780027459467,1.952014358644887,0.0254682499513873
378,catboost_n200_d5_lr0.001,ok,3.14,0.8689188346122654,0.6299769305978786,0.1956538009928557,0.8296398891966759,0.1094890510948905,0.9982905982905984,0.9375,0.8271954674220963,0.196078431372549,0.5,15.0,584.0,1.0,122.0,0.02024088481637944,1.9470026596950474,0.025767207902689937
379,xgboost_n200_d9_lr0.05,ok,2.45,0.8688626863809346,0.642181305332841,0.1059036231326668,0.8559556786703602,0.4598540145985401,0.9487179487179488,0.6774193548387096,0.8823529411764706,0.5478260869565217,0.5,63.0,555.0,30.0,74.0,0.020244445222029565,1.9450421547939194,0.02588495247420486
380,rf_n300_d10_None,ok,3.72,0.8686193773785015,0.6540100349835049,0.1048368282936078,0.8518005540166205,0.3211678832116788,0.976068376068376,0.7586206896551724,0.8599397590361446,0.4512820512820513,0.5,44.0,571.0,14.0,93.0,0.020259858470915614,1.9365504928852797,0.026400157331690544
381,xgboost_n300_d3_lr0.01,ok,1.56,0.8685445130700605,0.6541564166234153,0.1017920903167742,0.8518005540166205,0.364963503649635,0.9658119658119658,0.7142857142857143,0.8665644171779141,0.4830917874396135,0.5,50.0,565.0,20.0,87.0,0.020264596053393518,1.933938933846133,0.02656031821834315
382,catboost_n500_d4_lr0.2,ok,4.87,0.8683386362218479,0.6312958285176788,0.1172610600159703,0.8670360110803325,0.5182481751824818,0.9487179487179488,0.7029702970297029,0.893719806763285,0.5966386554621849,0.5,71.0,555.0,30.0,66.0,0.020277612399503937,1.9267601981195557,0.02700476092875337
383,rf_n200_d15_balanced,ok,3.03,0.8683199201447377,0.590769728017453,0.1141683326917172,0.8476454293628809,0.5693430656934306,0.9128205128205128,0.6046511627906976,0.9005059021922428,0.5864661654135338,0.5,78.0,534.0,51.0,59.0,0.020278794831341814,1.9261078074792068,0.027045456979539417
384,xgboost_n500_d5_lr0.01,ok,5.29,0.8681764302202258,0.6441947993287026,0.1012524335987659,0.8573407202216067,0.4233576642335766,0.958974358974359,0.7073170731707317,0.8765625,0.5296803652968036,0.5,58.0,561.0,24.0,79.0,0.020287855317195423,1.9211073718354201,0.02735908621734895
385,xgboost_n800_d7_lr0.2,ok,2.6,0.8680953272194148,0.5995242332876682,0.1215782942273658,0.850415512465374,0.4817518248175182,0.9367521367521368,0.6407766990291263,0.8852988691437803,0.55,0.5,66.0,548.0,37.0,71.0,0.020292972688125296,1.918281997233655,0.0275376319468712
386,catboost_n100_d7_lr0.001,ok,4.24,0.8679081664483125,0.6336240853655483,0.2184465176241103,0.8365650969529086,0.145985401459854,0.9982905982905984,0.9523809523809524,0.833095577746077,0.2531645569620253,0.5,20.0,584.0,1.0,117.0,0.020304771617899123,1.9117645403617687,0.027953200942972045
387,adaboost_n100_lr1.0,ok,2.32,0.8678832116788321,0.6069650967562322,0.1888582124132049,0.8614958448753463,0.5474452554744526,0.935042735042735,0.6637168141592921,0.8981937602627258,0.6,0.5,75.0,547.0,38.0,62.0,0.020306343714356037,1.9108958239728104,0.02800898492260162
388,rf_n300_d20_balanced,ok,4.12,0.8675026514442574,0.5911592177015079,0.114446042520394,0.8490304709141274,0.5766423357664233,0.9128205128205128,0.6076923076923076,0.902027027027027,0.5917602996254682,0.5,79.0,534.0,51.0,58.0,0.02033028634177557,1.8976559827104837,0.02887070728261787
389,rf_n300_dNone_balanced,ok,4.07,0.8674402645205563,0.5905618586226321,0.1144512927054478,0.8476454293628809,0.5766423357664233,0.9111111111111112,0.6030534351145038,0.9018612521150592,0.5895522388059702,0.5,79.0,533.0,52.0,58.0,0.020334205668519387,1.8954869620209391,0.029013958714396382
390,rf_n300_d30_balanced,ok,4.05,0.8674402645205563,0.5905618586226321,0.1144512927054478,0.8476454293628809,0.5766423357664233,0.9111111111111112,0.6030534351145038,0.9018612521150592,0.5895522388059702,0.5,79.0,533.0,52.0,58.0,0.020334205668519387,1.8954869620209391,0.029013958714396382
391,rf_n100_d10_None,ok,1.36,0.8670285108241313,0.6483598453961117,0.1053366725532907,0.8490304709141274,0.2992700729927007,0.9777777777777776,0.7592592592592593,0.8562874251497006,0.4293193717277487,0.5,41.0,572.0,13.0,96.0,0.020360033099642884,1.8811816035104065,0.029973609669485146
392,rf_n300_d15_balanced,ok,4.11,0.8669848399775406,0.5907171611320987,0.1145752316079562,0.8476454293628809,0.5693430656934306,0.9128205128205128,0.6046511627906976,0.9005059021922428,0.5864661654135338,0.5,78.0,534.0,51.0,59.0,0.020362768291209487,1.879665403472685,0.030076846734116036
393,histgbdt_n200_lr0.01,ok,3.53,0.8667477696674778,0.6643074226066192,0.1016773445895228,0.8614958448753463,0.4014598540145985,0.9692307692307692,0.7534246575342466,0.8736517719568567,0.5238095238095238,0.5,55.0,567.0,18.0,82.0,0.020377602844085897,1.8714380580415357,0.030642193967103326
394,lightgbm_dart_n300_leaves31_lr0.05,ok,2.35,0.8667040988208872,0.6676825567110359,0.1002991706399098,0.8628808864265928,0.4744525547445255,0.953846153846154,0.7065217391304348,0.8857142857142857,0.5676855895196506,0.5,65.0,558.0,27.0,72.0,0.02038033301652246,1.869923130076212,0.030747246646458004
395,lightgbm_dart_n300_leaves63_lr0.05,ok,2.36,0.8667040988208872,0.6676825567110359,0.1002991706399098,0.8628808864265928,0.4744525547445255,0.953846153846154,0.7065217391304348,0.8857142857142857,0.5676855895196506,0.5,65.0,558.0,27.0,72.0,0.02038033301652246,1.869923130076212,0.030747246646458004
396,catboost_n300_d5_lr0.2,ok,4.32,0.8666729053590367,0.6324864386628893,0.1127377488367294,0.8587257617728532,0.4598540145985401,0.952136752136752,0.6923076923076923,0.8827258320126783,0.5526315789473685,0.5,63.0,557.0,28.0,74.0,0.02038228266235119,1.8688411596165981,0.0308224582817882
397,rf_n100_dNone_balanced,ok,1.49,0.8666292345124462,0.5788345376839299,0.1149950138504155,0.8421052631578947,0.5547445255474452,0.9094017094017094,0.5891472868217055,0.897133220910624,0.5714285714285714,0.5,76.0,532.0,53.0,61.0,0.02038501149846979,1.867326570223161,0.03092799856330397
398,rf_n100_d30_balanced,ok,1.54,0.8666292345124462,0.5788345376839299,0.1149950138504155,0.8421052631578947,0.5547445255474452,0.9094017094017094,0.5891472868217055,0.897133220910624,0.5714285714285714,0.5,76.0,532.0,53.0,61.0,0.02038501149846979,1.867326570223161,0.03092799856330397
399,rf_n100_d20_balanced,ok,1.59,0.8666292345124462,0.5788345376839299,0.1149950138504155,0.8421052631578947,0.5547445255474452,0.9094017094017094,0.5891472868217055,0.897133220910624,0.5714285714285714,0.5,76.0,532.0,53.0,61.0,0.02038501149846979,1.867326570223161,0.03092799856330397
400,xgboost_n100_d7_lr0.05,ok,1.46,0.8665606088963753,0.6326518871952982,0.1040042198029277,0.8628808864265928,0.4452554744525547,0.9606837606837608,0.7261904761904762,0.8808777429467085,0.5520361990950227,0.5,61.0,562.0,23.0,76.0,0.020389298095513052,1.8649468999179146,0.0310944237909605
401,xgboost_n500_d7_lr0.01,ok,7.13,0.8663984028947531,0.6424620096778526,0.1028024154843613,0.8656509695290858,0.4598540145985401,0.9606837606837608,0.7325581395348837,0.8836477987421384,0.5650224215246636,0.5,63.0,562.0,23.0,74.0,0.020399422410956217,1.8593241600686048,0.03149060222192579
402,lightgbm_dart_n200_leaves15_lr0.05,ok,1.05,0.8663297772786824,0.6608052540129706,0.1010987623069136,0.8587257617728532,0.4671532846715328,0.9504273504273504,0.6881720430107527,0.8839427662957074,0.5565217391304348,0.5,64.0,556.0,29.0,73.0,0.02040370254522696,1.8569461265472222,0.03165940957007818
403,catboost_n100_d4_lr0.2,ok,1.07,0.8663110612015722,0.6265626515442214,0.1101271044644197,0.8573407202216067,0.4744525547445255,0.947008547008547,0.6770833333333334,0.8849840255591054,0.5579399141630901,0.5,65.0,554.0,31.0,72.0,0.02040486952150694,1.8562976562830742,0.03170557149097675
404,gbdt_sklearn_n300_lr0.03_sub0.8,ok,10.04,0.8662112421236509,0.6186488240989775,0.1067976654050361,0.8559556786703602,0.4817518248175182,0.9435897435897436,0.6666666666666666,0.8860353130016051,0.559322033898305,0.5,66.0,552.0,33.0,71.0,0.02041109098556465,1.8528397582062648,0.03195266487259174
405,catboost_n500_d5_lr0.2,ok,7.09,0.8661613325846902,0.6277938069853007,0.1146903671420732,0.8545706371191135,0.4525547445255474,0.9487179487179488,0.6739130434782609,0.8809523809523809,0.5414847161572053,0.5,62.0,555.0,30.0,75.0,0.020414200196600972,1.851111194198019,0.03207677899406802
406,xgboost_dart_n300_d3_lr0.1_drop0.1,ok,15.56,0.8660490361220289,0.6477765951131528,0.1018572825099243,0.8573407202216067,0.4160583941605839,0.9606837606837608,0.7125,0.8753894080996885,0.5253456221198156,0.5,57.0,562.0,23.0,80.0,0.020421192216877288,1.8472228628109957,0.03235742357620919
407,rf_n500_d15_balanced,ok,6.9,0.8660178426601784,0.5863565399424768,0.1151097325902618,0.8476454293628809,0.5620437956204379,0.9145299145299144,0.6062992125984252,0.8991596638655462,0.5833333333333334,0.5,77.0,535.0,50.0,60.0,0.020423133534943103,1.846143001000579,0.03243572227753799
408,catboost_n800_d5_lr0.2,ok,11.07,0.8659616944288479,0.6266319069170608,0.1154836985781499,0.853185595567867,0.4525547445255474,0.947008547008547,0.6666666666666666,0.8807631160572337,0.5391304347826087,0.5,62.0,554.0,31.0,75.0,0.020426626911235538,1.8441995018263602,0.03257703547662483
409,rf_n500_d20_balanced,ok,6.96,0.8659180235822571,0.5864215135480485,0.1151192266524311,0.8462603878116344,0.5547445255474452,0.9145299145299144,0.6031746031746031,0.8976510067114094,0.5779467680608364,0.5,76.0,535.0,50.0,61.0,0.020429343096492428,1.842688115327656,0.03268728011448374
410,rf_n500_d30_balanced,ok,6.71,0.8659117848898871,0.5870808346637895,0.1151203988919667,0.8462603878116344,0.5547445255474452,0.9145299145299144,0.6031746031746031,0.8976510067114094,0.5779467680608364,0.5,76.0,535.0,50.0,61.0,0.02042973105974939,1.8424722189624985,0.03270305326463352
411,rf_n500_dNone_balanced,ok,6.98,0.8659117848898871,0.5870808346637895,0.1151203988919667,0.8462603878116344,0.5547445255474452,0.9145299145299144,0.6031746031746031,0.8976510067114094,0.5779467680608364,0.5,76.0,535.0,50.0,61.0,0.02042973105974939,1.8424722189624985,0.03270305326463352
412,catboost_n200_d5_lr0.2,ok,2.96,0.8658431592738163,0.6251592935593905,0.1125167573013392,0.8545706371191135,0.4452554744525547,0.9504273504273504,0.6777777777777778,0.879746835443038,0.5374449339207048,0.5,61.0,556.0,29.0,76.0,0.02043399761300191,1.8400976226985946,0.032876953131611764
413,xgboost_n500_d9_lr0.01,ok,7.72,0.8657994884272256,0.6418917677184222,0.1032513611939249,0.8642659279778393,0.4452554744525547,0.9623931623931624,0.7349397590361446,0.8810641627543035,0.5545454545454546,0.5,61.0,563.0,22.0,76.0,0.020436711697507073,1.838586767642549,0.03298799450552514
414,rf_n100_d15_balanced,ok,1.53,0.8656435211179737,0.5760848631758584,0.1151760499294582,0.8434903047091413,0.5547445255474452,0.9111111111111112,0.59375,0.8973063973063973,0.5735849056603773,0.5,76.0,533.0,52.0,61.0,0.020446398545002995,1.8331924530204071,0.0333869779168422
415,rf_n800_d15_balanced,ok,11.83,0.8656372824256036,0.5871619158034207,0.1152306204164948,0.8476454293628809,0.5474452554744526,0.917948717948718,0.6097560975609756,0.8964941569282137,0.5769230769230769,0.5,75.0,537.0,48.0,62.0,0.020446785813904644,1.832976732276835,0.033403015687828885
416,catboost_n300_d4_lr0.2,ok,3.04,0.8655998502713831,0.6277755539358337,0.116607431631991,0.8656509695290858,0.5109489051094891,0.9487179487179488,0.7,0.8922829581993569,0.5907172995780591,0.5,70.0,555.0,30.0,67.0,0.02044910909635751,1.8316824914993144,0.033499369336016604
417,gbdt_sklearn_n200_lr0.03_sub0.8,ok,6.72,0.8655624181171627,0.6226353146695057,0.1045329073744338,0.8573407202216067,0.4744525547445255,0.947008547008547,0.6770833333333334,0.8849840255591054,0.5579399141630901,0.5,65.0,554.0,31.0,72.0,0.020451431811590502,1.8303883941383101,0.033595940959674
418,adaboost_n500_lr1.0,ok,11.17,0.8655624181171627,0.6031594011939057,0.2102731574262693,0.8601108033240997,0.5547445255474452,0.9316239316239316,0.6551724137931034,0.8993399339933993,0.6007905138339921,0.5,76.0,545.0,40.0,61.0,0.020451431811590502,1.8303883941383101,0.033595940959674
419,xgboost_n500_d11_lr0.01,ok,7.88,0.8653752573460602,0.6361715993093287,0.104026025186694,0.8614958448753463,0.4452554744525547,0.958974358974359,0.7176470588235294,0.880690737833595,0.5495495495495496,0.5,61.0,561.0,24.0,76.0,0.020463036885988564,1.8239200565667986,0.034082079512911645
420,rf_n800_d30_balanced,ok,10.8,0.8651007548817768,0.5854238309416867,0.1153592797783933,0.8462603878116344,0.5474452554744526,0.9162393162393162,0.6048387096774194,0.8963210702341137,0.5747126436781609,0.5,75.0,536.0,49.0,62.0,0.02048003206793109,1.8144396294552017,0.034805034609341146
421,rf_n800_dNone_balanced,ok,11.24,0.8651007548817768,0.5854238309416867,0.1153592797783933,0.8462603878116344,0.5474452554744526,0.9162393162393162,0.6048387096774194,0.8963210702341137,0.5747126436781609,0.5,75.0,536.0,49.0,62.0,0.02048003206793109,1.8144396294552017,0.034805034609341146
422,rf_n800_d20_balanced,ok,10.74,0.8650758001122965,0.5854348695892739,0.1153587040836139,0.8462603878116344,0.5474452554744526,0.9162393162393162,0.6048387096774194,0.8963210702341137,0.5747126436781609,0.5,75.0,536.0,49.0,62.0,0.020481575577397937,1.8135781531871686,0.034871348203551644
423,catboost_n100_d5_lr0.001,ok,1.63,0.8650633227275564,0.6225095568647511,0.2199297696771179,0.8254847645429363,0.0875912408759124,0.9982905982905984,0.9230769230769232,0.8236953455571228,0.16,0.5,12.0,584.0,1.0,125.0,0.020482347238025042,1.813147438823019,0.034904542043391995
424,catboost_n200_d4_lr0.2,ok,2.01,0.8649884584191154,0.6247295708827127,0.1143633365527115,0.8698060941828255,0.5328467153284672,0.9487179487179488,0.7087378640776699,0.8966074313408724,0.6083333333333333,0.5,73.0,555.0,30.0,64.0,0.020486975884730765,1.8105634852826935,0.03510422439843197
425,lightgbm_n200_leaves15_lr0.01,ok,0.85,0.8649572649572651,0.6538965246097759,0.1026539807982793,0.8573407202216067,0.4014598540145985,0.964102564102564,0.7236842105263158,0.8730650154798761,0.5164319248826291,0.5,55.0,564.0,21.0,82.0,0.02048890382138703,1.8094870062052795,0.03518768851205012
426,catboost_n100_d8_lr0.001,ok,7.98,0.864876161956454,0.6198825669317194,0.2187485825559982,0.8296398891966759,0.1094890510948905,0.9982905982905984,0.9375,0.8271954674220963,0.196078431372549,0.5,15.0,584.0,1.0,122.0,0.02049391462385532,1.8066886234245896,0.03540542126027191
427,adaboost_n300_lr1.0,ok,6.64,0.8648761619564539,0.6064439739522258,0.2046894801872723,0.8573407202216067,0.5401459854014599,0.9316239316239316,0.6491228070175439,0.8963815789473685,0.5896414342629482,0.5,74.0,545.0,40.0,63.0,0.020493914623855334,1.8066886234245854,0.03540542126027224
428,scratch_gbdt_n100_d3_lr0.05,ok,43.26,0.8646890011853515,0.6572025812659437,0.1023023571585621,0.8545706371191135,0.4306569343065693,0.953846153846154,0.686046511627907,0.8773584905660378,0.5291479820627802,0.5,59.0,558.0,27.0,78.0,0.020505467918866534,1.8002333657267025,0.035911898721117996
429,gbdt_sklearn_n300_lr0.05_sub0.8,ok,10.11,0.8645392725684696,0.6180612174794714,0.112106913069312,0.8518005540166205,0.4963503649635036,0.935042735042735,0.6415094339622641,0.887987012987013,0.5596707818930041,0.5,68.0,547.0,38.0,69.0,0.02051470042494464,1.7950717163218568,0.03632113720424135
430,scratch_gbdt_n100_d2_lr0.1,ok,27.89,0.8644768856447689,0.6351393777446136,0.104575543655057,0.853185595567867,0.4452554744525547,0.9487179487179488,0.6703296703296703,0.8795562599049128,0.5350877192982456,0.5,61.0,555.0,30.0,76.0,0.02051854464801524,1.7929216988671042,0.03649272259366809
431,scratch_gbdt_n50_d2_lr0.1,ok,14.1,0.8643146796431469,0.6468985437792526,0.1036079182153569,0.8545706371191135,0.4160583941605839,0.9572649572649572,0.6951219512195121,0.875,0.5205479452054794,0.5,57.0,560.0,25.0,80.0,0.02052853232835412,1.7873334949341089,0.03694180173934958
432,xgboost_dart_n200_d3_lr0.1_drop0.1,ok,7.35,0.8642023831804853,0.6456498007251582,0.102309694942865,0.8587257617728532,0.4160583941605839,0.9623931623931624,0.7215189873417721,0.8755832037325039,0.5277777777777778,0.5,57.0,563.0,22.0,80.0,0.020535440705686383,1.7834662946415143,0.03725521496308093
433,xgboost_dart_n300_d5_lr0.1_drop0.1,ok,18.1,0.8641836671033751,0.6429896748932887,0.1019572680891088,0.8656509695290858,0.4160583941605839,0.9709401709401708,0.7702702702702703,0.8765432098765432,0.5402843601895735,0.5,57.0,568.0,17.0,80.0,0.020536591611482313,1.7828218849245925,0.03730765103827005
434,gbdt_sklearn_n300_lr0.01_sub0.8,ok,10.07,0.8641399962567845,0.6283815876119832,0.1047811364043608,0.8462603878116344,0.3722627737226277,0.9572649572649572,0.6710526315789473,0.8668730650154799,0.4788732394366197,0.5,51.0,560.0,25.0,86.0,0.02053927651369696,1.7813183995718478,0.03743022516167993
435,scratch_gbdt_n100_d2_lr0.05,ok,28.13,0.8640651319483437,0.6468582510203097,0.1040474298126357,0.850415512465374,0.3795620437956204,0.9606837606837608,0.6933333333333334,0.8686244204018547,0.490566037735849,0.5,52.0,562.0,23.0,85.0,0.020543877429933147,1.7787414431620712,0.037641080669479465
436,xgboost_n100_d11_lr0.05,ok,1.68,0.8638530164077609,0.644217404031055,0.1036448046778409,0.8642659279778393,0.4525547445255474,0.9606837606837608,0.7294117647058823,0.8822605965463108,0.5585585585585585,0.5,62.0,562.0,23.0,75.0,0.020556901206841425,1.7714431296715354,0.0382435209251184
437,adaboost_n50_lr0.1,ok,1.2,0.8637656747145798,0.5876521691318474,0.1238642139968907,0.8268698060941828,0.1605839416058394,0.9829059829059827,0.6875,0.8333333333333334,0.2603550295857988,0.5,22.0,575.0,10.0,115.0,0.020562258722644597,1.7684392560800055,0.0384937493718277
438,catboost_n100_d5_lr0.2,ok,1.53,0.8637469586374695,0.6262443331293385,0.1088288504277837,0.8559556786703602,0.437956204379562,0.953846153846154,0.6896551724137931,0.878740157480315,0.5357142857142857,0.5,60.0,558.0,27.0,77.0,0.020563406366261475,1.7677956685158367,0.03854753465678129
439,lightgbm_n200_leaves255_lr0.01,ok,1.23,0.8637220038679894,0.6565697368229626,0.1022255100188767,0.8587257617728532,0.4014598540145985,0.9658119658119658,0.7333333333333333,0.8732612055641422,0.5188679245283019,0.5,55.0,565.0,20.0,82.0,0.0205649363407042,1.7669376064390798,0.03861933904300907
440,lightgbm_n200_leaves63_lr0.01,ok,1.21,0.8637220038679894,0.6565697368229626,0.1022255100188767,0.8587257617728532,0.4014598540145985,0.9658119658119658,0.7333333333333333,0.8732612055641422,0.5188679245283019,0.5,55.0,565.0,20.0,82.0,0.0205649363407042,1.7669376064390798,0.03861933904300907
441,lightgbm_n200_leaves127_lr0.01,ok,1.22,0.8637220038679894,0.6565697368229626,0.1022255100188767,0.8587257617728532,0.4014598540145985,0.9658119658119658,0.7333333333333333,0.8732612055641422,0.5188679245283019,0.5,55.0,565.0,20.0,82.0,0.0205649363407042,1.7669376064390798,0.03861933904300907
442,lightgbm_n200_leaves31_lr0.01,ok,1.21,0.8637220038679894,0.6565697368229626,0.1022255100188767,0.8587257617728532,0.4014598540145985,0.9658119658119658,0.7333333333333333,0.8732612055641422,0.5188679245283019,0.5,55.0,565.0,20.0,82.0,0.0205649363407042,1.7669376064390798,0.03861933904300907
443,gbdt_sklearn_n300_lr0.2_sub0.8,ok,10.15,0.863703287790879,0.6269128139831556,0.1255916704083037,0.8545706371191135,0.4890510948905109,0.9401709401709402,0.6568627450980392,0.8870967741935484,0.5606694560669456,0.5,67.0,550.0,35.0,70.0,0.020566083658780678,1.7662941008789752,0.03867326038655028
444,extra_trees_n200_d5,ok,2.26,0.8635972300205876,0.632136043209022,0.1222536009418722,0.8227146814404432,0.0656934306569343,1.0,1.0,0.820476858345021,0.1232876712328767,0.5,9.0,585.0,0.0,128.0,0.02057258249392636,1.7626482327858346,0.0389799184000269
