n,rep,sens,spec,dor,fp,n_neg,lrp,lrp_lo,lrp_hi,lrp_ratio,degenerate
3000,0,0.035864978902953586,0.9996041171813144,93.92778993436295,1,2526,90.59493670886893,25.31358618493319,322.11321676886206,12.724914376635656,True
3000,1,0.9978902953586498,0.13578780680918448,74.3192853870829,2183,2526,1.1546820366816075,1.1398006067815247,1.1621182048138217,1.0195802650915544,True
3000,2,0.046413502109704644,0.9996041171813144,122.89823008850666,1,2526,117.2405063291245,30.936411827373725,441.4075929847661,14.268222037120404,True
3000,3,0.08016877637130802,0.9996041171813144,220.0688073394694,1,2526,202.50632911394231,48.287603746333964,843.7152856533183,17.472709768029727,True
3000,4,0.023206751054852322,0.9996041171813144,59.989200863936304,1,2526,58.62025316456225,18.342875894352385,186.11540468022946,10.146468075790274,True
3000,5,0.06751054852320675,0.9996041171813144,182.80542986426983,1,2526,170.5316455696356,41.868440014937775,690.0452254317229,16.48127384697231,True
3000,6,0.06962025316455696,0.9996041171813144,188.94557823130958,1,2526,175.86075949368674,42.94445701090277,715.4596441372886,16.660116204418355,True
3000,7,0.9978902953586498,0.20783847980997625,124.10044977511396,2001,2526,1.2597055902428533,1.237873883713353,1.2735502402582168,1.0288206714870198,True
3000,8,0.035864978902953586,0.9996041171813144,93.92778993436295,1,2526,90.59493670886893,25.31358618493319,322.11321676886206,12.724914376635656,True
3000,9,0.02531645569620253,0.9996041171813144,65.58441558442149,1,2526,63.94936708861336,19.527215915019934,208.05901690685235,10.6548223675254,True
3000,10,0.9978902953586498,0.2596991290577989,165.9294117647079,1870,2526,1.34795234549516,1.3204661905820558,1.3670240677181924,1.0352586665741241,True
3000,11,0.9978902953586498,0.26326207442596994,169.01934443847603,1861,2526,1.3544711907984683,1.326568378530194,1.3739289440701792,1.0357015637538862,True
3000,12,0.046413502109704644,0.9996041171813144,122.89823008850666,1,2526,117.2405063291245,30.936411827373725,441.4075929847661,14.268222037120404,True
3000,13,0.06118143459915612,0.9996041171813144,164.55056179776764,1,2526,154.54430379748229,38.62369705048466,614.3368013190575,15.905696456661408,True
3000,14,0.9978902953586498,0.15518606492478226,86.88659793814539,2134,2526,1.1811953542998825,1.1645109607036201,1.1902940126436565,1.0221406691822443,True
3000,15,0.04219409282700422,0.9996041171813144,111.23348017622148,1,2526,106.58227848102226,28.703058860617777,393.18431819951206,13.698342051584726,True
3000,16,0.03164556962025317,0.9996041171813144,82.51633986928847,1,2526,79.9367088607667,23.022658890383045,275.7346961388543,11.97666600767965,True
3000,17,0.035864978902953586,0.9996041171813144,93.92778993436295,1,2526,90.59493670886893,25.31358618493319,322.11321676886206,12.724914376635656,True
3000,18,0.9978902953586498,0.1904196357878068,111.25330073349767,2045,2526,1.2326019002816377,1.2125256387407384,1.2448273013658007,1.0266399831830435,True
3000,19,0.046413502109704644,0.9996041171813144,122.89823008850666,1,2526,117.2405063291245,30.936411827373725,441.4075929847661,14.268222037120404,True
3000,20,0.046413502109704644,0.9996041171813144,122.89823008850666,1,2526,117.2405063291245,30.936411827373725,441.4075929847661,14.268222037120404,True
3000,21,0.9978902953586498,0.11995249406175772,64.47098515519647,2223,2526,1.1339050319729866,1.1204770948562415,1.1399997377501132,1.0174235091315067,True
3000,22,0.029535864978902954,0.9996041171813144,76.84782608696345,1,2526,74.60759493671559,21.866137718698614,252.89973286703642,11.565816337595445,True
3000,23,0.09071729957805907,0.9996041171813144,251.91415313227333,1,2526,229.15189873419789,53.57687420068533,973.6971912387521,18.17383350121417,True
3000,24,0.052742616033755275,0.9996041171813144,140.59020044544698,1,2526,133.22784810127783,34.25331862207851,514.803796862901,15.029311540373673,True
3000,25,0.05063291139240506,0.9996041171813144,134.66666666667882,1,2526,127.89873417722671,33.15175433752291,490.2079455395071,14.786787466769558,True
3000,26,0.06962025316455696,0.9992082343626286,94.43537414965513,2,2526,87.93037974683104,33.360390568182346,230.25079598432555,6.901921472224264,True
3000,27,0.06751054852320675,0.9996041171813144,182.80542986426983,1,2526,170.5316455696356,41.868440014937775,690.0452254317229,16.48127384697231,True
3000,28,0.02531645569620253,0.9996041171813144,65.58441558442149,1,2526,63.94936708861336,19.527215915019934,208.05901690685235,10.6548223675254,True
3000,29,0.03375527426160337,0.9996041171813144,88.2096069869075,1,2526,85.2658227848178,24.17159530939783,298.8126844626339,12.362141622752413,True
3000,30,0.0759493670886076,0.9996041171813144,207.53424657536118,1,2526,191.84810126584009,46.15735802977368,792.1883243897023,17.162774435198465,True
3000,31,0.9978902953586498,0.16270783847980996,91.9163120567387,2115,2526,1.1918065655205434,1.1744127883624913,1.2015591215003383,1.0231148139792463,True
3000,32,0.9978902953586498,0.10847189231987332,57.54973357016056,2252,2526,1.119303235380084,1.1069259590800566,1.1244271283734024,1.0158106051717233,True
3000,33,0.09071729957805907,0.9996041171813144,251.91415313227333,1,2526,229.15189873419789,53.57687420068533,973.6971912387521,18.17383350121417,True
3000,34,0.046413502109704644,0.9996041171813144,122.89823008850666,1,2526,117.2405063291245,30.936411827373725,441.4075929847661,14.268222037120404,True
3000,35,0.06329113924050633,0.9996041171813144,170.60810810812347,1,2526,159.8734177215334,39.70818308394006,639.4798613705159,16.10448556708587,True
3000,36,0.02531645569620253,0.9996041171813144,65.58441558442149,1,2526,63.94936708861336,19.527215915019934,208.05901690685235,10.6548223675254,True
3000,37,0.05063291139240506,0.9996041171813144,134.66666666667882,1,2526,127.89873417722671,33.15175433752291,490.2079455395071,14.786787466769558,True
3000,38,0.03164556962025317,0.9996041171813144,82.51633986928847,1,2526,79.9367088607667,23.022658890383045,275.7346961388543,11.97666600767965,True
3000,39,0.04430379746835443,0.9996041171813144,117.05298013246089,1,2526,111.91139240507339,29.82213032862128,417.21921726085566,13.990255312526639,True
3000,40,0.0379746835443038,0.9996041171813144,99.67105263158794,1,2526,95.92405063292004,26.449183348483103,345.61861167973507,13.067269681865499,True
3000,41,0.08227848101265822,0.9992082343626286,113.14482758620122,2,2526,103.91772151898213,38.33597384694966,279.85115325772813,7.299962024572267,True
3000,42,0.04852320675105485,0.9996041171813144,128.76940133038855,1,2526,122.5696202531756,32.046198274498316,465.73999583823604,14.533393067372426,True
3000,43,0.056962025316455694,0.9996041171813144,152.5167785235037,1,2526,143.88607594938006,36.44531621446051,564.352150057942,15.484902003238002,True
3000,44,0.04219409282700422,0.9996041171813144,111.23348017622148,1,2526,106.58227848102226,28.703058860617777,393.18431819951206,13.698342051584726,True
3000,45,0.9978902953586498,0.2058590657165479,122.6121635094731,2006,2526,1.256565745800573,1.2349366397189498,1.2702234508044679,1.0285737826141013,True
3000,46,0.05063291139240506,0.9996041171813144,134.66666666667882,1,2526,127.89873417722671,33.15175433752291,490.2079455395071,14.786787466769558,True
3000,47,0.9978902953586498,0.12945368171021376,70.33697135061477,2199,2526,1.1462805302755568,1.1319817660806992,1.153179118741392,1.0187258781862583,True
3000,48,0.07383966244725738,0.9996041171813144,201.30979498862865,1,2526,186.51898734178897,45.08881750349512,766.5343501556742,17.0005423206376,True
3000,49,0.046413502109704644,0.9996041171813144,122.89823008850666,1,2526,117.2405063291245,30.936411827373725,441.4075929847661,14.268222037120404,True
3000,50,0.027426160337552744,0.9996041171813144,71.20390455532095,1,2526,69.27848101266447,20.70128443279077,230.33174105497352,11.126446854192716,True
3000,51,0.9978902953586498,0.14647664291369755,81.17346938775611,2156,2526,1.1691423404804961,1.1532715718828623,1.1774909013775767,1.0210005432243277,True
3000,52,0.046413502109704644,0.9996041171813144,122.89823008850666,1,2526,117.2405063291245,30.936411827373725,441.4075929847661,14.268222037120404,True
3000,53,0.05063291139240506,0.9992082343626286,67.30666666666329,2,2526,63.94936708860439,25.75316000478052,157.75979900922795,6.1258423812822675,True
3000,54,0.04219409282700422,0.9996041171813144,111.23348017622148,1,2526,106.58227848102226,28.703058860617777,393.18431819951206,13.698342051584726,True
3000,55,0.05485232067510549,0.9996041171813144,146.5401785714418,1,2526,138.55696202532894,35.351107141704446,539.5206284618807,15.26177458316141,True
3000,56,0.046413502109704644,0.9996041171813144,122.89823008850666,1,2526,117.2405063291245,30.936411827373725,441.4075929847661,14.268222037120404,True
3000,57,0.04219409282700422,0.9996041171813144,111.23348017622148,1,2526,106.58227848102226,28.703058860617777,393.18431819951206,13.698342051584726,True
3000,58,0.08227848101265822,0.9996041171813144,226.379310344848,1,2526,207.8354430379934,49.34946961956756,869.5831241982513,17.620921377713305,True
3000,59,0.07805907172995781,0.9996041171813144,213.78718535471037,1,2526,197.1772151898912,47.223592457539155,817.916188931745,17.320075546289072,True
3000,60,0.06962025316455696,0.9996041171813144,188.94557823130958,1,2526,175.86075949368674,42.94445701090277,715.4596441372886,16.660116204418355,True
3000,61,0.9978902953586498,0.18329374505146476,106.15559864275455,2063,2526,1.2218472545205765,1.2024725384151689,1.2334258240494729,1.0257413659318155,True
3000,62,0.9978902953586498,0.2339667458432304,144.46666666666846,1935,2526,1.3026722925457104,1.2780812334471818,1.319065200968013,1.032066793915979,True
3000,63,0.035864978902953586,0.9996041171813144,93.92778993436295,1,2526,90.59493670886893,25.31358618493319,322.11321676886206,12.724914376635656,True
3000,64,0.06329113924050633,0.9992082343626286,85.27027027026601,2,2526,79.9367088607555,30.846367346007444,205.79881521347357,6.6717358613091555,True
3000,65,0.0970464135021097,0.9996041171813144,271.3785046729217,1,2526,245.1392405063512,56.72807676463912,1052.4027678865082,18.55170892277654,True
3000,66,0.08649789029535865,0.9992082343626286,119.49653579676075,2,2526,109.24683544303251,39.9809682632895,296.5642471958133,7.417635442014006,True
3000,67,0.04219409282700422,0.9996041171813144,111.23348017622148,1,2526,106.58227848102226,28.703058860617777,393.18431819951206,13.698342051584726,True
3000,68,0.10970464135021098,0.9984164687252574,77.69194312796365,4,2526,69.27848101265963,34.69764445879906,137.42036267449447,3.9605098506808205,True
3000,69,0.15611814345991562,0.995249406175772,38.75749999999987,12,2526,32.862869198312126,23.11766364636873,46.41104904960684,2.0076011901357074,True
3000,70,0.0759493670886076,0.9992082343626286,103.72602739725507,2,2526,95.92405063290659,35.85625709687621,254.94378859084492,7.110161774611314,True
3000,71,0.04852320675105485,0.9996041171813144,128.76940133038855,1,2526,122.5696202531756,32.046198274498316,465.73999583823604,14.533393067372426,True
3000,72,0.03164556962025317,0.9996041171813144,82.51633986928847,1,2526,79.9367088607667,23.022658890383045,275.7346961388543,11.97666600767965,True
3000,73,0.03375527426160337,0.9996041171813144,88.2096069869075,1,2526,85.2658227848178,24.17159530939783,298.8126844626339,12.362141622752413,True
3000,74,0.0379746835443038,0.9996041171813144,99.67105263158794,1,2526,95.92405063292004,26.449183348483103,345.61861167973507,13.067269681865499,True
3000,75,0.06118143459915612,0.9996041171813144,164.55056179776764,1,2526,154.54430379748229,38.62369705048466,614.3368013190575,15.905696456661408,True
3000,76,0.046413502109704644,0.9996041171813144,122.89823008850666,1,2526,117.2405063291245,30.936411827373725,441.4075929847661,14.268222037120404,True
3000,77,0.9978902953586498,0.1880443388756928,109.54412481716369,2051,2526,1.228996043918064,1.2091546298343125,1.2410048990692872,1.026340939735176,True
3000,78,0.027426160337552744,0.9996041171813144,71.20390455532095,1,2526,69.27848101266447,20.70128443279077,230.33174105497352,11.126446854192716,True
3000,79,0.04008438818565401,0.9996041171813144,105.43956043956995,1,2526,101.25316455697116,27.57886715824402,369.3134779121438,13.391176504570337,True
3000,80,0.04008438818565401,0.9996041171813144,105.43956043956995,1,2526,101.25316455697116,27.57886715824402,369.3134779121438,13.391176504570337,True
3000,81,0.9978902953586498,0.1290577988915281,70.09000000000086,2200,2526,1.1457594936708861,1.1314970779770517,1.1526245392041934,1.0186721306120512,True
3000,82,0.07383966244725738,0.9996041171813144,201.30979498862865,1,2526,186.51898734178897,45.08881750349512,766.5343501556742,17.0005423206376,True
3000,83,0.056962025316455694,0.9996041171813144,152.5167785235037,1,2526,143.88607594938006,36.44531621446051,564.352150057942,15.484902003238002,True
3000,84,0.05485232067510549,0.9996041171813144,146.5401785714418,1,2526,138.55696202532894,35.351107141704446,539.5206284618807,15.26177458316141,True
3000,85,0.0379746835443038,0.9996041171813144,99.67105263158794,1,2526,95.92405063292004,26.449183348483103,345.61861167973507,13.067269681865499,True
3000,86,0.02109704641350211,0.9996041171813144,54.41810344828076,1,2526,53.29113924051113,17.14698313745763,164.5419567086856,9.595971220689151,True
3000,87,0.06329113924050633,0.9996041171813144,170.60810810812347,1,2526,159.8734177215334,39.70818308394006,639.4798613705159,16.10448556708587,True
3000,88,0.07172995780590717,0.9996041171813144,195.11363636365397,1,2526,181.18987341773786,44.017882173069,740.9571084701874,16.83309309514031,True
3000,89,0.035864978902953586,0.9996041171813144,93.92778993436295,1,2526,90.59493670886893,25.31358618493319,322.11321676886206,12.724914376635656,True
3000,90,0.9978902953586498,0.12826603325415678,69.59673024523246,2202,2526,1.1447188401798136,1.13052910083832,1.1515168162061014,1.0185645069660023,True
3000,91,0.046413502109704644,0.9996041171813144,122.89823008850666,1,2526,117.2405063291245,30.936411827373725,441.4075929847661,14.268222037120404,True
3000,92,0.07805907172995781,0.9996041171813144,213.78718535471037,1,2526,197.1772151898912,47.223592457539155,817.916188931745,17.320075546289072,True
3000,93,0.9978902953586498,0.1060965954077593,56.13994685562513,2258,2526,1.1163290018051149,1.1041693432002064,1.1212516616531398,1.0154707414746944,True
3000,94,0.04852320675105485,0.9996041171813144,128.76940133038855,1,2526,122.5696202531756,32.046198274498316,465.73999583823604,14.533393067372426,True
3000,95,0.9978902953586498,0.09659540775930324,50.57493426818641,2282,2526,1.1045884689202232,1.093301910092315,1.10870312793498,1.0140868846020443,True
3000,96,0.04219409282700422,0.9996041171813144,111.23348017622148,1,2526,106.58227848102226,28.703058860617777,393.18431819951206,13.698342051584726,True
3000,97,0.046413502109704644,0.9996041171813144,122.89823008850666,1,2526,117.2405063291245,30.936411827373725,441.4075929847661,14.268222037120404,True
3000,98,0.9978902953586498,0.1749802058590657,100.31957773512599,2084,2526,1.2095349741247359,1.1909679102981934,1.2203690099498916,1.0246867269869067,True
3000,99,0.9978902953586498,0.21456848772763262,129.21673387096934,1984,2526,1.2704994385463455,1.2479724636254546,1.2849857791219539,1.0296587597686033,True
10000,0,0.013924050632911392,0.9998812351543943,118.881899871641,1,8420,117.24050632912449,31.21664003996627,439.45322492159767,14.077531225621057,True
10000,1,0.03670886075949367,0.9998812351543943,320.8291721419474,1,8420,309.08860759496457,70.12927864285403,1359.5965885495234,19.38700375735381,True
10000,2,0.016455696202531647,0.9998812351543943,140.85842985844255,1,8420,138.55696202532894,35.6922012154931,536.817684027525,15.040195497791428,True
10000,3,0.02278481012658228,0.9998812351543943,196.2979274611576,1,8420,191.84810126584009,46.6645644124563,787.1748970780546,16.86879341935809,True
10000,4,0.019620253164556962,0.9998812351543943,168.48870238865302,1,8420,165.20253164558451,41.21146764190148,660.9350101948357,16.037647965801504,True
10000,5,0.018354430379746836,0.9998812351543943,157.41521598969825,1,8420,154.54430379748229,39.01259070826481,611.0048465716476,15.661734724072204,True
10000,6,0.02911392405063291,0.9997624703087886,126.21512385920303,2,8420,122.5696202531756,44.60285436535547,336.16033704122526,7.536744942097972,True
10000,7,0.0189873417721519,0.9998812351543943,162.94838709678888,1,8420,159.8734177215334,40.11340589330707,635.925766629923,15.85319801368518,True
10000,8,0.017721518987341773,0.9998812351543943,151.88917525774565,1,8420,149.21518987343117,37.908885818172884,586.176621183457,15.46277629986302,True
10000,9,0.9993670886075949,0.11377672209026128,202.7180380595004,7462,8420,1.1276696443414567,1.1199082572824839,1.1332475129252502,1.0119110253505361,True
10000,10,0.02721518987341772,0.9998812351543943,235.5348080676855,1,8420,229.15189873419786,54.211376726522936,966.7182677661978,17.832387335281055,True
10000,11,0.017721518987341773,0.9998812351543943,151.88917525774565,1,8420,149.21518987343117,37.908885818172884,586.176621183457,15.46277629986302,True
10000,12,0.024050632911392405,0.9998812351543943,207.4721141375025,1,8420,202.50632911394231,48.83028762245165,838.1685510652081,17.164931682274734,True
10000,13,0.04556962025316456,0.9998812351543943,401.96816976130947,1,8420,383.69620253168017,84.76151102455985,1733.4836646753035,20.45130677499393,True
10000,14,0.029746835443037974,0.9998812351543943,258.1167645140481,1,8420,250.46835443040231,58.486163805760356,1070.5230688092054,18.30386879817494,True
10000,15,0.03481012658227848,0.9998812351543943,303.63606557379785,1,8420,293.10126582281123,66.96848306022761,1280.2900437175088,19.117799675499434,True
10000,16,0.9993670886075949,0.09869358669833729,172.90143628936525,7589,8420,1.108798377398333,1.1018111035955347,1.1136313811024874,1.0107280435533639,True
10000,17,0.024683544303797468,0.9998812351543943,213.0700843608239,1,8420,207.83544303799343,49.91016292832392,863.7611712305609,17.30631840394931,True
10000,18,0.024050632911392405,0.9998812351543943,207.4721141375025,1,8420,202.50632911394231,48.83028762245165,838.1685510652081,17.164931682274734,True
10000,19,0.9993670886075949,0.06437054631828978,108.63391723787704,7878,8420,1.0681227324290365,1.0629472532745892,1.0712085831439406,1.0077720976689117,True
10000,20,0.9993670886075949,0.10641330166270783,188.03615098351838,7524,8420,1.1183773107490629,1.1109933513705683,1.1235921002280516,1.0113400758356843,True
10000,21,0.043037974683544304,0.9998812351543943,378.6322751323093,1,8420,362.3797468354757,80.59886486102236,1626.0816573412822,20.174994525607218,True
10000,22,0.9993670886075949,0.07980997624703087,136.9499225606601,7748,8420,1.0860442547852285,1.0800393156581989,1.0899307909199054,1.0091584399922315,True
10000,23,0.9993670886075949,0.10178147268408551,178.92410419145745,7563,8420,1.1126101925262395,1.10546405391253,1.1175961183521155,1.0109746349477822,True
10000,24,0.9993670886075949,0.07470308788598574,127.47927095366381,7791,8420,1.080050171489661,1.074316018006342,1.083675490454391,1.008712029134051,True
10000,25,0.02278481012658228,0.9997624703087886,98.13730569949071,2,8420,95.92405063292004,36.248370817133264,253.34361834994726,6.98910358283471,True
10000,26,0.0310126582278481,0.9998812351543943,269.4519921620099,1,8420,261.12658227850454,60.61465843340021,1122.7109246612072,18.522102634543018,True
10000,27,0.05126582278481013,0.9998812351543943,454.92928619083494,1,8420,431.6582278481402,94.08244941380225,1976.5821676310645,21.00904238725201,True
10000,28,0.012025316455696202,0.9998812351543943,102.47341447790802,1,8420,101.25316455697116,27.815700678659343,367.8499051437547,13.224542117178272,True
10000,29,0.016455696202531647,0.9998812351543943,140.85842985844255,1,8420,138.55696202532894,35.6922012154931,536.817684027525,15.040195497791428,True
10000,30,0.014556962025316455,0.9998812351543943,124.36544637123792,1,8420,122.5696202531756,32.34132735755302,463.6083853565192,14.334859550786115,True
10000,31,0.026582278481012658,0.9997624703087886,114.94018205462675,2,8420,111.91139240507337,41.27737943869734,302.81676994494495,7.336143283869802,True
10000,32,0.01708860759493671,0.9998812351543943,146.37025112686445,1,8420,143.88607594938006,36.802143126350366,561.4458410446467,15.255792009641173,True
10000,33,0.03164556962025317,0.9998812351543943,275.13071895427316,1,8420,266.45569620255566,61.67683337542312,1148.8713292056582,18.62727488314046,True
10000,34,0.028481012658227847,0.9998812351543943,246.81107491858904,1,8420,239.8101265823001,56.35186039152263,1018.5215446235945,18.074319774841317,True
10000,35,0.9993670886075949,0.052256532066508314,87.06265664160354,7980,8420,1.0544700358491164,1.0499762262268,1.056896506344203,1.0065908921978852,True
10000,36,0.013924050632911392,0.9998812351543943,118.881899871641,1,8420,117.24050632912449,31.21664003996627,439.45322492159767,14.077531225621057,True
10000,37,0.0379746835443038,0.9998812351543943,332.328947368451,1,8420,319.7468354430668,72.23104658168253,1412.6417712079822,19.557265719672152,True
10000,38,0.017721518987341773,0.9998812351543943,151.88917525774565,1,8420,149.21518987343117,37.908885818172884,586.176621183457,15.46277629986302,True
10000,39,0.022151898734177215,0.9998812351543943,190.72168284791363,1,8420,186.51898734178897,45.578558915373755,761.7789184529382,16.713536728252908,True
10000,40,0.9993670886075949,0.067458432304038,114.22210901681038,7852,8420,1.0716595626688676,1.0663153452787428,1.0749084322979021,1.0080586733157375,True
10000,41,0.0189873417721519,0.9997624703087886,81.46451612903961,2,8420,79.9367088607667,31.159523931410384,204.6657424138028,6.568320583598177,True
10000,42,0.014556962025316455,0.9998812351543943,124.36544637123792,1,8420,122.5696202531756,32.34132735755302,463.6083853565192,14.334859550786115,True
10000,43,0.03291139240506329,0.9997624703087886,143.23821989530086,2,8420,138.55696202532894,49.556784050324495,386.6313192318458,7.80178388571835,True
10000,44,0.021518987341772152,0.9998812351543943,185.15265200519133,1,8420,181.18987341773786,44.4903433090399,736.4538347269137,16.55311647319375,True
10000,45,0.018354430379746836,0.9998812351543943,157.41521598969825,1,8420,154.54430379748229,39.01259070826481,611.0048465716476,15.661734724072204,True
10000,46,0.017721518987341773,0.9998812351543943,151.88917525774565,1,8420,149.21518987343117,37.908885818172884,586.176621183457,15.46277629986302,True
10000,47,0.9993670886075949,0.06900237529691211,117.03010588085152,7839,8420,1.0734367758739571,1.0680088001465229,1.076766537822228,1.0082000613426627,True
10000,48,0.03670886075949367,0.9996437054631829,106.91765221201139,3,8420,103.02953586498819,45.03913275496898,235.22144254855687,5.222601505856168,True
10000,49,0.019620253164556962,0.9997624703087886,84.23434473854859,2,8420,82.60126582279226,32.01248270096733,212.71469351786965,6.644742162139208,True
10000,50,0.012025316455696202,0.9998812351543943,102.47341447790802,1,8420,101.25316455697116,27.815700678659343,367.8499051437547,13.224542117178272,True
10000,51,0.060759493670886074,0.9995249406175772,136.10781671160257,4,8420,127.89873417722671,60.31109988343782,270.6940348322988,4.488295444047021,True
10000,52,0.02341772151898734,0.9998812351543943,201.88139987040057,1,8420,197.1772151898912,47.74844685463688,812.638978111662,17.019170918493366,True
10000,53,0.028481012658227847,0.9998812351543943,246.81107491858904,1,8420,239.8101265823001,56.35186039152263,1018.5215446235945,18.074319774841317,True
10000,54,0.014556962025316455,0.9998812351543943,124.36544637123792,1,8420,122.5696202531756,32.34132735755302,463.6083853565192,14.334859550786115,True
10000,55,0.02341772151898734,0.9998812351543943,201.88139987040057,1,8420,197.1772151898912,47.74844685463688,812.638978111662,17.019170918493366,True
10000,56,0.024050632911392405,0.9997624703087886,103.72373540856967,2,8420,101.25316455697116,37.930673844957695,269.75536732967834,7.111800028449487,True
10000,57,0.9993670886075949,0.09703087885985748,169.67552281993858,7603,8420,1.10675666001262,1.0998550661289717,1.1115071743476703,1.0105942215274866,True
10000,58,0.025949367088607594,0.9998812351543943,224.28784925278174,1,8420,218.49367088609563,52.064298809198434,915.1265183945476,17.57685284014366,True
10000,59,0.0189873417721519,0.9998812351543943,162.94838709678888,1,8420,159.8734177215334,40.11340589330707,635.925766629923,15.85319801368518,True
10000,60,0.013924050632911392,0.9998812351543943,118.881899871641,1,8420,117.24050632912449,31.21664003996627,439.45322492159767,14.077531225621057,True
10000,61,0.035443037974683546,0.9998812351543943,309.3595800525213,1,8420,298.43037974686234,68.02320367811446,1306.6895647477684,19.20946815341157,True
10000,62,0.02531645569620253,0.9998812351543943,218.6753246753444,1,8420,213.16455696204454,50.98814426570431,889.4145452726896,17.44355591052425,True
10000,63,0.018354430379746836,0.9998812351543943,157.41521598969825,1,8420,154.54430379748229,39.01259070826481,611.0048465716476,15.661734724072204,True
10000,64,0.013291139240506329,0.9998812351543943,113.4053880692854,1,8420,111.91139240507337,30.087673318603848,415.43533729283746,13.807492952137478,True
10000,65,0.015189873417721518,0.9998812351543943,129.8560411311171,1,8420,127.89873417722671,33.46199669510369,487.8924327634505,14.580493722744317,True
10000,66,0.9993670886075949,0.03456057007125891,56.524664780415485,8129,8420,1.0351421928989972,1.0317340362381835,1.0365152731087348,1.0046341757687711,True
10000,67,0.9993670886075949,0.09406175771971496,163.94441531200752,7628,8420,1.103129376779752,1.0963810709238413,1.1077322844377921,1.010353346856295,True
10000,68,0.9993670886075949,0.08847980997624703,153.27100977198617,7675,8420,1.0963740568177134,1.0899151756791174,1.100698166100839,1.0098934216738498,True
10000,69,0.03417721518987342,0.9998812351543943,297.92005242466644,1,8420,287.7721518987601,65.91260166863017,1253.9277574687583,19.024097452149896,True
10000,70,0.9993670886075949,0.07980997624703087,136.9499225606601,7748,8420,1.0860442547852285,1.0800393156581989,1.0899307909199054,1.0091584399922315,True
10000,71,0.026582278481012658,0.9998812351543943,229.90767230171124,1,8420,223.82278481014674,53.138689772066996,940.8950628693451,17.706403129343588,True
10000,72,0.022151898734177215,0.9998812351543943,190.72168284791363,1,8420,186.51898734178897,45.578558915373755,761.7789184529382,16.713536728252908,True
10000,73,0.043670886075949364,0.9998812351543943,384.45466578428346,1,8420,367.7088607595268,81.64077253055044,1652.8921864157942,20.245915553987103,True
10000,74,0.9993670886075949,0.10308788598574822,181.48463983050752,7552,8420,1.1142307847028534,1.1070175185548161,1.1192813169716012,1.0110782333714061,True
10000,75,0.9993670886075949,0.05866983372921615,98.41357557405954,7926,8420,1.0616541617557342,1.0567951009803505,1.0644341107822866,1.0072284682194776,True
10000,76,0.02341772151898734,0.9998812351543943,201.88139987040057,1,8420,197.1772151898912,47.74844685463688,812.638978111662,17.019170918493366,True
10000,77,0.012658227848101266,0.9998812351543943,107.93589743590717,1,8420,106.58227848102227,28.954135726916565,391.56407200424076,13.523597309113667,True
10000,78,0.039873417721518985,0.9998812351543943,349.63546473305723,1,8420,335.73417721522014,75.37606079887338,1492.454543643643,19.80011329626223,True
10000,79,0.016455696202531647,0.9998812351543943,140.85842985844255,1,8420,138.55696202532894,35.6922012154931,536.817684027525,15.040195497791428,True
10000,80,0.0189873417721519,0.9998812351543943,162.94838709678888,1,8420,159.8734177215334,40.11340589330707,635.925766629923,15.85319801368518,True
10000,81,0.010759493670886076,0.9998812351543943,91.56941778631663,1,8420,90.59493670886893,25.522617345168392,320.94165240915197,12.574793880609132,True
10000,82,0.017721518987341773,0.9998812351543943,151.88917525774565,1,8420,149.21518987343117,37.908885818172884,586.176621183457,15.46277629986302,True
10000,83,0.03481012658227848,0.9998812351543943,303.63606557379785,1,8420,293.10126582281123,66.96848306022761,1280.2900437175088,19.117799675499434,True
10000,84,0.016455696202531647,0.9998812351543943,140.85842985844255,1,8420,138.55696202532894,35.6922012154931,536.817684027525,15.040195497791428,True
10000,85,0.013291139240506329,0.9998812351543943,113.4053880692854,1,8420,111.91139240507337,30.087673318603848,415.43533729283746,13.807492952137478,True
10000,86,0.02341772151898734,0.9998812351543943,201.88139987040057,1,8420,197.1772151898912,47.74844685463688,812.638978111662,17.019170918493366,True
10000,87,0.026582278481012658,0.9998812351543943,229.90767230171124,1,8420,223.82278481014674,53.138689772066996,940.8950628693451,17.706403129343588,True
10000,88,0.012658227848101266,0.9998812351543943,107.93589743590717,1,8420,106.58227848102227,28.954135726916565,391.56407200424076,13.523597309113667,True
10000,89,0.9993670886075949,0.0989311163895487,173.36325293264701,7587,8420,1.1090906664130682,1.1020911610481043,1.1139354453544936,1.0107471003534092,True
10000,90,0.03417721518987342,0.9998812351543943,297.92005242466644,1,8420,287.7721518987601,65.91260166863017,1253.9277574687583,19.024097452149896,True
10000,91,0.03417721518987342,0.9998812351543943,297.92005242466644,1,8420,287.7721518987601,65.91260166863017,1253.9277574687583,19.024097452149896,True
10000,92,0.013924050632911392,0.9998812351543943,118.881899871641,1,8420,117.24050632912449,31.21664003996627,439.45322492159767,14.077531225621057,True
10000,93,0.027848101265822784,0.9998812351543943,241.16927083335506,1,8420,234.48101265824897,55.2824158914526,992.5943297207369,17.954973814272204,True
10000,94,0.02721518987341772,0.9998812351543943,235.5348080676855,1,8420,229.15189873419786,54.211376726522936,966.7182677661978,17.832387335281055,True
10000,95,0.015822784810126583,0.9998812351543943,135.35369774920835,1,8420,133.22784810127783,34.57888360367913,512.2978112404924,14.815336929674178,True
